Start,Finish,Duration,Age,Dialogue/Interaction_unit,Number,CDS,Utterance_type,Participant,Language,Initiation,Response_yes,Transcription,TCH_Language,
28651.20073,28651.70576,0.505034,12,381,4,1,Excl,S5,Eng,0,0,,,377.4.CDS.Excl.S5.Eng.RN
28725.15048,28725.67293,0.522449,12,382,1,1,Interr,S5,Eng,1,1,,,378.1.CDS.Interr.S5.Eng.Init
28725.67293,28726.82231,1.149388,12,382,2,0,Voc,TCH,TCH,0,1,,,378.2.CH.Voc.RY
28729.35909,28730.33433,0.975238,12,382,3,1,Interr,S5,Eng,0,1,,,378.3.CDS.Interr.S5.Eng.RY
28730.76971,28732.0468,1.277098,12,382,4,0,Voc,TCH,TCH,0,1,,,378.4.CH.Voc.RY
28744.2605,28745.92073,1.660227,12,382,5,1,Decl,S5,Eng,0,0,,,378.5.CDS.Decl.S5.Eng.RN
28746.5941,28746.92499,0.330885,12,383,1,0,Voc,TCH,TCH,1,1,,,379.1.CH.Voc.Init
28747.08172,28749.04381,1.962087,12,383,2,1,Interr,S5,Eng,0,1,,,379.2.CDS.Interr.S5.Eng.RY
28749.83909,28750.99429,1.155193,12,383,3,0,Icon,TCH,TCH,0,1,Kar-kar,Rus,"379.3.CH.Icon.""Kar""RY"
28751.38322,28752.46295,1.079728,12,383,4,1,Decl,S5,Eng,0,1,It's Hippo,,"379.4.CDS.Decl.""It's Hippo""S5.Eng.RY"
28776.97742,28778.71311,1.735691,12,383,5,0,Voc,TCH,TCH,0,1,,,379.5.CH.Voc.RY
28779.67093,28781.40082,1.729886,12,383,6,1,Decl,S5,Eng,0,1,,,379.6.CDS.Decl.S5.Eng.RY
28782.75338,28783.28163,0.528254,12,383,7,0,Voc,TCH,TCH,0,1,,,379.7.CH.Voc.RY
28786.09705,28786.94458,0.847528,12,383,8,1,Interr,S5,Eng,0,0,,,379.8.CDS.Interr.S5.Eng.RN
28787.65859,28788.11138,0.452789,12,384,1,0,Voc,TCH,TCH,1,1,,,380.1.CH.Voc.Init
28790.65977,28791.83238,1.172608,12,384,2,1,Excl,S5,Eng,0,0,,,380.2.CDS.Excl.S5.Eng.RN
28791.83238,28792.40708,0.574694,12,385,1,1,Excl,S5,Eng,1,1,,,381.1.CDS.Excl.S5.Eng.Init
28793.84671,28795.36181,1.515102,12,385,2,0,Voc,TCH,TCH,0,0,,,381.2.CH.Voc.RN
28817.32789,28817.69941,0.371519,12,386,1,1,Interr,S5,Eng,1,1,,,382.1.CDS.Interr.S5.Eng.Init
28817.70522,28818.42503,0.719819,12,386,2,0,Voc,TCH,TCH,0,1,,,382.2.CH.Voc.RY
28827.63175,28829.12943,1.497687,12,386,3,1,Decl,S5,Eng,0,0,,,382.3.CDS.Decl.S5.Eng.RN
28830.74903,28831.40499,0.655964,12,387,1,0,Voc,TCH,TCH,1,1,,,383.1.CH.Voc.Init
28842.10358,28843.26458,1.160997,12,387,2,1,Interr,S5,Eng,0,1,,,383.2.CDS.Interr.S5.Eng.RY
28843.49098,28843.94957,0.458594,12,387,3,0,Voc,TCH,TCH,0,1,,,383.3.CH.Voc.RY
28844.61714,28845.78975,1.172608,12,387,4,1,Interr,S5,Eng,0,0,,,383.4.CDS.Interr.S5.Eng.RN
28856.29098,28857.35909,1.068118,12,388,1,1,Decl,S5,Eng,1,1,,,384.1.CDS.Decl.S5.Eng.Init
28857.53324,28859.36181,1.828571,12,388,2,0,Voc,TCH,TCH,0,1,,,384.2.CH.Voc.RY
28861.67801,28863.00154,1.323537,12,388,3,1,Decl,S5,Eng,0,1,,,384.3.CDS.Decl.S5.Eng.RY
28863.03637,28864.30186,1.265487,12,388,4,0,Voc,TCH,TCH,0,1,,,384.4.CH.Voc.RY
28874.84952,28876.81742,1.967891,12,388,5,1,Imper,S5,Eng,0,1,,,384.5.CDS.Imper.S5.Eng.RY
28876.82322,28877.17152,0.348299,12,388,6,0,Voc,TCH,TCH,0,1,,,384.6.CH.Voc.RY
28877.94358,28878.46603,0.522449,12,388,7,1,Decl,S5,Eng,0,0,,,384.7.CDS.Decl.S5.Eng.RN
28883.40027,28883.84726,0.446984,12,389,1,0,Voc,TCH,TCH,1,1,,,385.1.CH.Voc.Init
28886.70912,28890.83066,4.121542,12,389,2,1,Interr,S5,Eng,0,0,,,385.2.CDS.Interr.S5.Eng.RN
28891.3415,28891.84653,0.505034,12,390,1,1,Icon,S5,Eng,1,1,They're all saying Moo says the cow,,"386.1.CDS.Icon.""They're all saying Muuh says the cow""S5.Eng.Init"
28892.40962,28893.4429,1.033287,12,390,2,0,Icon,TCH,TCH,0,1,Kar-kar,Rus,"386.2.CH.Icon.""Kar""RY"
28927.23374,28927.68073,0.446985,12,390,3,1,Icon,S5,Eng,0,1,They all say moo,,"386.3.CDS.Icon.""They all say mmuh""S5.Eng.RY"
28927.77361,28929.90404,2.130431,12,390,4,0,Icon,TCH,TCH,0,1,Kar-kar,Rus,"386.4.CH.Icon.""Kar""RY"
29001.67111,29003.67383,2.002721,12,390,5,1,Icon,S5,Eng,0,0,Moo,,386.5.CDS.Icon.@Muuuuh@S5.Eng.RN
29002.65215,29003.18041,0.528254,12,391,1,1,Decl,S5,Eng,1,1,,,387.1.CDS.Decl.S5.Eng.Init
29006.04807,29007.45869,1.410612,12,391,2,0,Voc,TCH,TCH,0,1,,,387.2.CH.Voc.RZ
29007.46449,29008.04499,0.580499,12,391,3,1,Valid,S5,Eng,0,1,,,387.3.CDS.Valid.S5.Eng.RZ
29008.31782,29009.39755,1.079728,12,391,4,0,Icon,TCH,TCH,0,1,Njam-njam,,"387.4.CH.Icon.""Nyumm!""RY"
29052.72018,29054.11338,1.393198,12,391,5,1,Icon,S5,Eng,0,1,Yumm? Does it taste nice the ball?,,"387.5.CDS.Icon.""Yumm? Does it taste nice the ball?""S5.Eng.RY"
29054.11338,29054.69388,0.580499,12,391,6,0,Voc,TCH,TCH,0,1,,,387.6.CH.Voc.RY
29055.00154,29055.47175,0.470204,12,391,7,1,Excl,S5,Eng,0,1,,,387.7.CDS.Excl.S5.Eng.RY
29055.55302,29056.12771,0.574694,12,391,8,0,Voc,TCH,TCH,0,1,,,387.8.CH.Voc.RY
29056.40635,29058.46132,2.054966,12,391,9,1,Interr,S5,Eng,0,1,,,387.9.CDS.Interr.S5.Eng.RY
29063.61615,29064.12698,0.510839,12,391,10,0,Voc,TCH,TCH,0,0,,,387.10.CH.Voc.RN
29064.12698,29064.96871,0.841723,12,392,1,0,Voc,TCH,TCH,1,1,,,388.1.CH.Voc.Init
29065.64209,29066.08327,0.441179,12,392,2,1,Interr,S5,Eng,0,1,,,388.2.CDS.Interr.S5.Eng.RY
29067.79574,29069.22957,1.433832,12,392,3,0,Voc,TCH,TCH,0,1,,,388.3.CH.Voc.RY
29069.51982,29069.92036,0.400544,12,392,4,1,Interr,S5,Eng,0,0,,,388.4.CDS.Interr.S5.Eng.RN
29082.25596,29082.77261,0.516644,12,393,1,1,Decl,S5,Eng,1,1,,,389.1.CDS.Decl.S5.Eng.Init
29082.87129,29084.49088,1.619591,12,393,2,0,Voc,TCH,TCH,0,0,,,389.2.CH.Voc.RN
29084.49088,29085.07138,0.580499,12,394,1,1,Sing,S5,Eng,1,1,,,390.1.CDS.Sing.S5.Eng.Init
29085.39646,29086.96381,1.567347,12,394,2,0,Voc,TCH,TCH,0,1,,,390.2.CH.Voc.RY
29203.52218,29205.05469,1.532517,12,394,3,1,Decl,S5,Eng,0,1,,,390.3.CDS.Decl.S5.Eng.RY
29206.64526,29207.72499,1.079728,12,394,4,0,Voc,TCH,TCH,0,0,,,390.4.CH.Voc.RN
29213.77959,29216.07837,2.298775,12,395,1,1,Decl,S5,Eng,1,1,,,391.1.CDS.Decl.S5.Eng.Init
29218.15075,29219.94449,1.793742,12,395,2,0,Voc,TCH,TCH,0,1,,,391.2.CH.Voc.RY
29220.73397,29223.63066,2.89669,12,395,3,1,Decl,S5,Eng,0,0,,,391.3.CDS.Decl.S5.Eng.RN
29224.20535,29224.54785,0.342494,12,396,1,1,Icon,S5,Eng,1,1,This says quack-quack,,"392.1.CDS.Icon.""This says quack-quack""S5.Eng.Init"
29233.77197,29237.1795,3.407528,12,396,2,0,Voc,TCH,TCH,0,0,,,392.2.CH.Voc.RN
29238.08508,29239.28091,1.195828,12,397,1,0,Voc,TCH,TCH,1,1,,,393.1.CH.Voc.Init
29239.80336,29241.01079,1.207438,12,397,2,1,Valid,S5,Eng,0,0,,,393.2.CDS.Valid.S5.Eng.RN
29252.5395,29253.8224,1.282903,12,398,1,1,Decl,S5,Eng,1,1,A puppy dog,,"394.1.CDS.Decl.""A puppy dog""S5.Eng.Init"
29254.53642,29255.95864,1.422222,12,398,2,0,Icon,TCH,TCH,0,1,Av-av,,"394.2.CH.Icon.""Av-av"".RY"
29267.15646,29267.62667,0.470204,12,398,3,1,Decl,S5,Eng,0,0,And a green frog,,"394.3.CDS.Decl.""And a green frog"".S5.Eng.RN"
29269.39719,29270.02413,0.626939,12,399,1,0,Voc,TCH,TCH,1,1,,,395.1.CH.Voc.Init
29442.40907,29443.35528,0.946214,12,399,2,1,Interr,S5,Eng,0,1,,,395.2.CDS.Interr.S5.Eng.RY
29446.27519,29446.8673,0.592109,12,399,3,0,Voc,TCH,TCH,0,0,,,395.3.CH.Voc.RN
29447.01243,29448.03991,1.027483,12,400,1,1,Decl,S5,Eng,1,1,,,396.1.CDS.Decl.S5.Eng.Init
29541.31447,29541.9356,0.621134,12,400,2,0,Icon,TCH,TCH,0,1,Av-av,,"396.2.CH.Icon.""Av-av""RY"
29542.19102,29544.96,2.76898,12,400,2,1,Decl,S5,Eng,0,0,That's a black puppy,,"396.3.CDS.Decl.""That's a black puppy""S5.Eng.RN"
29544.34467,29544.87873,0.534059,12,401,1,1,Decl,S5,Eng,1,1,,,397.1.CDS.Decl.S5.Eng.Init
29587.75438,29589.78612,2.031746,12,401,2,0,Sing,TCH,TCH,0,1,,,397.2.CH.Sing.RY
29590.81941,29591.3883,0.568889,12,401,3,1,Interr,S5,Eng,0,0,,,397.3.CDS.Interr.S5.Eng.RN
29592.38676,29595.3415,2.95474,12,402,1,0,Icon,TCH,TCH,1,1,Av-av,,"398.1.CH.Icon.""Av-av""Init"
29606.46966,29607.27075,0.801088,12,402,2,1,Decl,S5,Eng,0,1,There's a dog again,,"398.2.CDS.Decl.""There's a dog again""S5.Eng.RY"
29607.27075,29608.56526,1.294513,12,402,3,0,Icon,TCH,TCH,0,1,Av-av,,"398.3.CH.Icon.""Av-av""RY"
29608.55946,29609.62757,1.068118,12,402,4,1,Excl,S5,Eng,0,1,,,398.4.CDS.Excl.S5.Eng.RY
29677.77814,29678.42249,0.644353,12,402,5,0,Voc,TCH,TCH,0,1,,,398.5.CH.Voc.RY
29678.4341,29681.48172,3.047619,12,402,6,1,Decl,S5,Eng,0,1,,,398.6.CDS.Decl.S5.Eng.RY
29686.81651,29687.37379,0.557279,12,402,7,0,Icon,TCH,TCH,0,1,Av-av,,"398.7.CH.Icon.""Av-av""RY"
29687.5015,29687.89043,0.388934,12,402,8,1,Decl,S5,Eng,0,1,Chicken,,"398.8.CDS.Decl.""Chicken"".S5.Eng.RY"
29687.89043,29688.80762,0.917188,12,402,9,0,Voc,TCH,TCH,0,1,,,398.9.CH.Voc.RY
29688.91791,29689.42875,0.510839,12,402,10,1,Decl,S5,Eng,0,0,,,398.10.CDS.Decl.S5.Eng.RN
29691.07157,29691.52435,0.452789,12,403,1,1,Sing,S5,Eng,1,1,,,399.1.CDS.Sing.S5.Eng.Init
29691.52435,29692.31964,0.795283,12,403,2,0,Voc,TCH,TCH,0,1,,,399.2.CH.Voc.RY
29692.3893,29693.10331,0.714014,12,403,3,1,Sing,S5,Eng,0,1,,,399.3.CDS.Sing.S5.Eng.RY
29694.0205,29695.32082,1.300317,12,403,4,0,Voc,TCH,TCH,0,1,,,399.4.CH.Voc.RY
29742.61406,29744.01887,1.404807,12,403,5,1,Sing,S5,Eng,0,1,,,399.5.CDS.Sing.S5.Eng.RY
29744.03048,29744.61098,0.580499,12,403,6,0,Sing,TCH,TCH,0,1,,,399.6.CH.Sing.RY
29746.02159,29748.14621,2.124626,12,403,7,1,Sing,S5,Eng,0,1,,,399.7.CDS.Sing.S5.Eng.RY
29752.23293,29752.74376,0.510839,12,403,8,0,Sing,TCH,TCH,0,1,,,399.8.CH.Sing.RY
29752.97016,29755.28054,2.310385,12,403,9,1,Sing,S5,Eng,0,1,,,399.9.CDS.Sing.S5.Eng.RY
29755.28635,29756.79565,1.509297,12,403,10,0,Sing,TCH,TCH,0,1,,,399.10.CH.Sing.RY
29757.202,29758.35138,1.149388,12,403,11,1,Sing,S5,Eng,0,0,,,399.11.CDS.Sing.S5.Eng.RN
29758.3746,29759.15247,0.777869,12,404,1,1,Sing,S5,Eng,1,1,,,400.1.CDS.Sing.S5.Eng.Init
29759.21052,29760.21479,1.004263,12,404,2,0,Voc,TCH,TCH,0,1,,,400.2.CH.Voc.RY
29760.21479,29760.96363,0.748843,12,404,3,1,Interr,S5,Eng,0,1,,,400.3.CDS.Interr.S5.Eng.RY
29760.96363,29762.42068,1.457052,12,404,4,0,Voc,TCH,TCH,0,1,,,400.4.CH.Voc.RY
29782.56399,29786.27338,3.709388,12,404,5,1,Sing,S5,Eng,0,0,,,400.5.CDS.Sing.S5.Eng.RN
29789.47773,29790.31946,0.841724,12,405,1,0,Voc,TCH,TCH,1,1,,,401.1.CH.Voc.Init
29790.31365,29793.32064,3.006984,12,405,2,1,Decl,S5,Eng,0,1,,,401.2.CDS.Decl.S5.Eng.RY
29795.21887,29796.09542,0.876554,12,405,3,0,Sing,TCH,TCH,0,1,,,401.3.CH.Sing.RY
29797.36671,29800.20535,2.838639,12,405,4,1,Interr,S5,Eng,0,1,,,401.4.CDS.Interr.S5.Eng.RY
29827.33206,29828.04608,0.714014,12,405,5,0,Voc,TCH,TCH,0,1,,,401.5.CH.Voc.RY
29828.05188,29831.05887,3.006984,12,405,6,1,Decl,S5,Eng,0,1,,,401.6.CDS.Decl.S5.Eng.RY
29836.90449,29841.50204,4.597551,12,405,7,0,Voc,TCH,TCH,0,1,,,401.7.CH.Voc.RY
29842.37279,29843.78921,1.416417,12,405,8,1,Decl,S5,Eng,0,1,,,401.8.CDS.Decl.S5.Eng.RY
29846.58721,29847.23157,0.644354,12,405,9,0,Sem,TCH,TCH,0,1,Kappe,De,"401.9.CH.Sem.""Kappe""RY"
29847.31864,29848.87438,1.555737,12,405,10,1,Decl,S5,Eng,0,0,It's a Teddy-bear,,"401.10.CDS.Decl.""It's a Teddy-bear""S5.Eng.RN"
29850.40109,29852.20064,1.799547,12,406,1,0,Voc,TCH,TCH,1,1,,,402.1.CH.Voc.Init
29852.53152,29854.33107,1.799547,12,406,2,1,Sing,S5,Eng,0,0,,,402.2.CDS.Sing.S5.Eng.RN
29858.45841,29859.17243,0.714013,12,407,1,0,Voc,TCH,TCH,1,1,,,403.1.CH.Voc.Init
29859.79937,29861.41315,1.613787,12,407,2,1,Interr,S5,Eng,0,0,,,403.2.CDS.Interr.S5.Eng.RN
29919.67782,29920.56018,0.882358,12,408,1,0,Voc,TCH,TCH,1,1,,,404.1.CH.Voc.Init
29921.02458,29924.14766,3.123084,12,408,2,1,Valid,S2,Rus,0,0,,,404.2.CDS.Valid.S2.Rus.RN
29939.84435,29940.33197,0.487618,12,409,1,1,Decl,S5,Eng,1,1,,,405.1.CDS.Decl.S5.Eng.Init
29941.24916,29943.48989,2.240726,12,409,2,0,Voc,TCH,TCH,0,1,,,405.2.CH.Voc.RY
29949.60254,29950.29914,0.696598,12,409,3,1,Valid,S5,Eng,0,1,,,405.3.CDS.Valid.S5.Eng.RY
29950.35138,29951.52399,1.172608,12,409,4,0,Voc,TCH,TCH,0,1,,,405.4.CH.Voc.RY
30037.94866,30040.74667,2.798004,12,409,5,1,Decl,S5,Eng,0,0,,,405.6.CDS.Decl.S5.Eng.RN
30040.93243,30041.53615,0.603719,12,410,1,1,Interr,S5,Eng,1,1,,,406.1.CDS.Interr.S5.Eng.Init
30041.61742,30042.33723,0.719819,12,410,2,0,Voc,TCH,TCH,0,0,,,406.2.CH.Voc.RN
30043.33569,30043.74204,0.406349,12,411,1,1,Excl,S5,Eng,1,1,,,407.1.CDS.Excl.S5.Eng.Init
30045.45451,30048.41506,2.960545,12,411,2,0,Voc,TCH,TCH,0,1,,,407.2.CH.Voc.RY
30122.7015,30124.5707,1.869206,12,411,3,1,Interr,S5,Eng,0,0,,,407.3.CDS.Interr.S5.Eng.RN
30125.37179,30126.08,0.708209,12,412,1,1,Interr,S5,Eng,1,1,,,408.1.CDS.Interr.S5.Eng.Init
30133.44073,30134.41596,0.975238,12,412,2,0,Voc,TCH,TCH,0,0,,,408.2.CH.Voc.RN
30139.55918,30140.25578,0.696599,12,413,1,0,Voc,TCH,TCH,1,1,,,409.1.CH.Voc.Init
30142.05533,30143.81424,1.758911,12,413,2,1,Valid,S5,Eng,0,1,,,409.2.CDS.Valid.S5.Eng.RY
30207.01315,30209.38159,2.368435,12,413,3,0,Voc,TCH,TCH,0,1,,,409.3.CH.Voc.RY
30209.37578,30210.37424,0.998458,12,413,4,1,Decl,S5,Eng,0,0,,,409.4.CDS.Decl.S5.Eng.RN
30390.28825,30390.78748,0.499229,12,414,1,1,Decl,S5,Eng,1,1,,,410.1.CDS.Decl.S5.Eng.Init
30391.66984,30392.40127,0.731429,12,414,2,0,Voc,TCH,TCH,0,1,,,410.2.CH.Voc.RY
30393.68998,30394.61878,0.928799,12,414,3,1,Valid,S5,Eng,0,0,,,410.3.CDS.Valid.S5.Eng.RN
30394.61878,30396.33705,1.718276,12,415,1,1,Interr,S5,Eng,1,1,,,411.1.CDS.Interr.S5.Eng.Init
30780.66213,30781.93342,1.271292,12,415,2,0,Voc,TCH,TCH,0,0,,,411.2.CH.Voc.RN
30781.93342,30782.29333,0.359909,12,416,1,1,Decl,S5,Eng,1,1,,,412.1.CDS.Decl.S5.Eng.Init
30782.30494,30783.16408,0.859138,12,416,2,0,Voc,TCH,TCH,0,1,,,412.2.CH.Voc.RY
30830.99719,30832.68064,1.683447,12,416,3,1,Decl,S5,Eng,0,0,,,412.3.CDS.Decl.S5.Eng.RN
30832.78513,30833.38884,0.603719,12,417,1,1,Interr,S5,Eng,1,1,,,413.1.CDS.Interr.S5.Eng.Init
30871.52762,30873.44327,1.915646,12,417,2,0,Voc,TCH,TCH,0,1,,,413.2.CH.Voc.RY
30873.88444,30874.6449,0.760454,12,417,3,1,Decl,S5,Eng,0,1,,,413.3.CDS.Decl.S5.Eng.RY
30874.6449,30876.14839,1.503492,12,417,4,0,Voc,TCH,TCH,0,0,,,413.4.CH.Voc.RN
30956.09469,30957.56916,1.474467,12,418,1,1,Decl,S5,Eng,1,1,,,414.1.CDS.Decl.S5.Eng.Init
30957.70268,30958.35864,0.655963,12,418,2,0,Voc,TCH,TCH,0,1,,,414.2.CH.Voc.RY
30958.52698,30959.86794,1.340953,12,418,3,1,Decl,S5,Eng,0,0,,,414.3.CDS.Decl.S5.Eng.RN
30960.00145,30960.34395,0.342495,12,419,1,0,Voc,TCH,TCH,1,1,,,415.1.CH.Voc.Init
31071.28308,31072.98395,1.700862,12,419,2,1,Excl,S5,Eng,0,0,,,415.2.CDS.Excl.S5.Eng.RN
31073.87791,31074.66739,0.789478,12,420,1,0,Voc,TCH,TCH,1,1,,,416.1.CH.Voc.Init
31075.27692,31076.87909,1.602177,12,420,2,1,Interr,S5,Eng,0,1,,,416.2.CDS.Interr.S5.Eng.RY
31311.11039,31311.69088,0.580499,12,420,3,0,Voc,TCH,TCH,0,1,,,416.3.CH.Voc.RY
31311.69088,31314.13479,2.443901,12,420,4,1,Valid,S5,Eng,0,0,,,416.4.CDS.Valid.S5.Eng.RN
31357.27166,31357.65479,0.38313,12,421,1,0,Voc,TCH,TCH,1,1,,,417.1.CH.Voc.Init
31357.64898,31358.38041,0.731428,12,421,2,1,Valid,S2,Rus,0,0,,,417.2.CDS.Valid.S2.Rus.RN
31358.47329,31359.08862,0.615329,12,422,1,0,Voc,TCH,TCH,1,1,,,418.1.CH.Voc.Init
31359.5298,31360.43537,0.905578,12,422,2,1,Imit,S5,Eng,0,0,,,418.2.CDS.Imit.S5.Eng.RN
31418.01506,31418.53751,0.522449,12,423,1,1,Imper,S2,Rus,1,1,,,419.1.CDS.Imper.S2.Rus.Init
31418.68844,31419.44308,0.754649,12,423,2,0,Sem,TCH,TCH,0,0,Papa,,"419.2.CH.Sem.""Papa""RN"
31631.10458,31631.77796,0.67338,12,424,1,0,Sem,TCH,TCH,1,1,"Tam, papa",Rus,"420.1.CH.Sem.""Tam, Papa""Init"
31632.53261,31633.12472,0.592109,12,424,2,1,Interr,S2,Rus,0,1,,,420.2.CDS.Interr.S2.Rus.RY
31640.79311,31642.29079,1.497687,12,424,3,0,Sem,TCH,TCH,0,1,Baba,Rus,"420.3.CH.Sem.""Baba""RY"
31644.60118,31645.46612,0.864943,12,424,4,1,Excl,S2,Rus,0,0,,,420.4.CDS.Excl.S2.Rus.RN
31702.01832,31703.71918,1.700862,12,425,1,0,Voc,TCH,TCH,1,1,,,421.1.CH.Voc.Init
31704.16036,31706.80163,2.64127,12,425,2,1,Decl,S1,Rus,0,1,,,421.2.CDS.Decl.S1.Rus.RY
31709.13524,31709.70413,0.568889,12,425,3,0,Voc,TCH,TCH,0,1,,,421.3.CH.Voc.RY
31710.12789,31711.05669,0.928799,12,425,4,1,Excl,S1,Rus,0,0,,,421.4.CDS.Excl.S1.Rus.RN
31745.49188,31746.13043,0.638549,12,426,1,0,Voc,TCH,TCH,1,1,,,422.1.CH.Voc.Init
31746.31619,31748.16218,1.845988,12,426,2,1,Excl,S1,Rus,0,0,,,422.2.CDS.Excl.S1.Rus.RN
31753.03256,31753.43891,0.40635,12,427,1,0,Voc,TCH,TCH,1,1,,,423.1.CH.Voc.Init
31753.66531,31755.34875,1.683447,12,427,2,1,Valid,S1,Rus,0,1,,,423.2.CDS.Valid.S1.Rus.RY
31767.23157,31768.27066,1.039093,12,427,3,0,Voc,TCH,TCH,0,0,,,423.3.CH.Voc.RN
31768.27066,31769.46068,1.190022,12,428,1,0,Voc,TCH,TCH,1,1,,,424.1.CH.Voc.Init
32277.30431,32278.25633,0.952019,12,428,2,1,Valid,S1,Rus,0,1,,,424.2.CDS.Valid.S1.Rus.RY
32278.58141,32279.02259,0.441179,12,428,3,0,Voc,TCH,TCH,0,1,,,424.3.CH.Voc.RY
32279.02259,32279.35927,0.336689,12,428,4,1,Valid,S1,Rus,0,0,,,424.4.CDS.Valid.S1.Rus.RN
32316.9698,32317.48064,0.510839,12,429,1,0,Sem,TCH,TCH,1,1,Papa,,"425.1.CH.Sem.""Papa""Init"
32319.67492,32320.42957,0.754648,12,429,2,1,Decl,S1,Rus,0,0,Papa tam,,"425.2.CDS.Decl.""Papa tam""S1.Rus.RN"
32323.55846,32324.89361,1.335147,12,430,1,0,Icon,TCH,TCH,1,1,"(""sleeping"")",,"426.1.CH.Icon.(""sleeping"")RY"
32326.22295,32327.14014,0.917188,12,430,2,1,Imit,S1,Rus,0,1,,,426.2.CDS.Imit.S1.Rus.RY
32344.90921,32345.9541,1.044898,12,430,3,0,Icon,TCH,TCH,0,1,Hallo?=telephone,,"426.3.CH.Icon.""Huh=Allo?""RY"
32345.9541,32347.49823,1.544127,12,430,4,1,Interr,S1,Rus,0,1,Hallo?=telephone,,"426.4.CDS.Interr.""Allo?""S1.Rus.RY"
32400.51519,32401.59492,1.079727,12,430,5,0,Voc,TCH,TCH,0,0,,,426.5.CH.Voc.RN
32401.92581,32402.88363,0.957823,12,431,1,0,Voc,TCH,TCH,1,1,,,427.1.CH.Voc.Init
32405.26367,32405.879,0.615329,12,431,2,1,Valid,S1,Rus,0,1,,,427.2.CDS.Valid.S1.Rus.RY
32405.98349,32406.87746,0.893968,12,431,3,0,Voc,TCH,TCH,0,0,,,427.3.CH.Voc.RN
32407.31864,32408.04426,0.725624,12,432,1,0,Voc,TCH,TCH,1,1,,,428.1.CH.Voc.Init
32520.24889,32520.69007,0.441179,12,432,2,1,Icon,S1,Rus,0,0,Krja,,"428.2.CDS.Icon.""Krja""S1.Rus.RN"
32520.70168,32521.46794,0.766259,12,433,1,0,Voc,TCH,TCH,1,1,,,429.1.CH.Voc.Init
32521.5434,32522.1239,0.580499,12,433,2,1,Decl,S1,Rus,0,0,,,429.2.CDS.Decl.S1.Rus.RN
32611.24789,32612.5366,1.288708,12,434,1,0,Voc,TCH,TCH,1,1,,,430.1.CH.Voc.Init
32612.52499,32613.59311,1.068117,12,434,2,1,Imit,S1,Rus,0,1,,,430.2.CDS.Imit.S1.Rus.RY
32695.80336,32697.81769,2.014331,12,434,3,0,Voc,TCH,TCH,0,1,,,430.3.CH.Voc.RY
32697.82349,32700.18032,2.356825,12,434,4,1,Icon,S1,Rus,0,0,"(""sleeping"")",,430.4.CDS.Icon.(:sleeping:)S1.Rus.RN
32713.49696,32714.66957,1.172608,12,435,1,0,Voc,TCH,TCH,1,1,,,431.1.CH.Voc.Init
32714.67537,32717.31664,2.64127,12,435,2,1,Valid,S1,Rus,0,0,,,431.2.CDS.Valid.S1.Rus.RN
32724.63093,32725.10694,0.476009,12,436,1,1,Interr,S1,Rus,1,1,,,432.1.CDS.Interr.S1.Rus.Init
32725.10694,32727.30703,2.20009,12,436,2,0,Voc,TCH,TCH,0,1,,,432.2.CH.Voc.RY
32807.15465,32808.06023,0.905577,12,436,3,1,Excl,S1,Rus,0,1,,,432.3.CDS.Excl.S1.Rus.RY
32808.06603,32809.31991,1.253877,12,436,4,0,Icon,TCH,TCH,0,1,Kar-kar,Rus,"432.4.CH.Icon.""Kar-kar""RY"
32823.64662,32826.26467,2.61805,12,436,5,1,Icon,S1,Rus,0,0,"Krja-krja, da",,"432.5.CDS.Icon.""krja-krja, da""S1.Rus.RN"
32826.94966,32827.84363,0.893968,12,437,1,1,Interr,S1,Rus,1,1,,,433.1.CDS.Interr.S1.Rus.Init
32827.9249,32829.26585,1.340952,12,437,2,0,Voc,TCH,TCH,0,1,,,433.2.CH.Voc.RY
32835.44236,32836.49887,1.056508,12,437,3,1,Valid,S1,Rus,0,0,,,433.3.CDS.Valid.S1.Rus.RN
32836.61497,32838.37968,1.764717,12,438,1,0,Voc,TCH,TCH,1,1,,,434.1.CH.Voc.Init
32849.05506,32850.0361,0.981043,12,438,2,1,Decl,S1,Rus,0,0,,,434.2.CDS.Decl.S1.Rus.RN
32850.0361,32851.01134,0.975238,12,439,1,1,Interr,S1,Rus,1,1,,,435.1.CDS.Interr.S1.Rus.Init
32851.01134,32851.71955,0.708208,12,439,2,0,Voc,TCH,TCH,0,1,,,435.2.CH.Voc.RY
33225.20671,33225.91492,0.708209,12,439,3,1,Decl,S1,Rus,0,0,,,435.3.CDS.Decl.S1.Rus.RN
33226.10649,33228.14984,2.043356,12,440,1,0,Voc,TCH,TCH,1,1,,,436.1.CH.Voc.Init
33381.01841,33382.48127,1.462856,12,440,2,1,Imit,S1,Rus,0,1,,,436.2.CDS.Imit.S1.Rus.RY
33382.48127,33383.02694,0.545669,12,440,3,0,Voc,TCH,TCH,0,1,,,436.3.CH.Voc.RY
33383.53778,33385.19801,1.660227,12,440,4,1,Imit,S1,Rus,0,1,,,436.4.CDS.Imit.S1.Rus.RY
33438.69678,33439.62558,0.928798,12,440,5,0,Voc,TCH,TCH,0,1,,,436.5.CH.Voc.RY
33439.69524,33440.51955,0.824308,12,440,6,1,Imit,S1,Rus,0,1,,,436.6.CDS.Imit.S1.Rus.RY
33440.6995,33441.44254,0.743039,12,440,7,0,Voc,TCH,TCH,0,1,,,436.7.CH.Voc.RY
